updatedTime,weatherId,weatherMain,temp,feels_like,temp_min,temp_max,humidity,visibility,windSpeed,windDeg,sunrise,sunset
1678899602,501,Rain,282.46,278.61,281.42,283.68,90,10000,9.26,190,1678862441,1678904856
1678900845,501,Rain,282.55,278.85,281.43,283.7,90,10000,8.75,190,1678862439,1678904854
1678902977,500,Rain,282.6,278.92,281.42,283.69,91,8000,8.75,190,1678862441,1678904856
1678904975,803,Clouds,282.9,279.31,281.42,284.68,90,8000,8.75,190,1678862441,1678904856
1678906634,803,Clouds,282.9,279.31,281.42,284.68,91,10000,8.75,190,1678862441,1678904856
1678908504,300,Drizzle,282.9,278.97,281.42,284.68,91,10000,10.29,200,1678862441,1678904856
1678909834,300,Drizzle,283.13,279.27,281.42,284.68,91,10000,10.29,200,1678862441,1678904856
1678912071,803,Clouds,283.22,282.68,281.43,284.7,92,10000,7.2,200,1678862439,1678904854
1678913887,803,Clouds,283.49,282.96,282.77,284.68,91,10000,7.2,200,1678862441,1678904856
1678915258,803,Clouds,283.79,283.26,282.79,284.85,90,10000,7.72,200,1678862439,1678904854
1678917140,500,Rain,284.12,283.57,282.73,285.34,88,10000,7.72,200,1678862442,1678904857
1678919082,500,Rain,284.46,283.94,283.35,285.4,88,10000,8.75,190,1678862439,1678904854
1678921002,501,Rain,284.21,283.7,283.35,285.4,89,10000,8.75,190,1678862439,1678904854
1678922921,501,Rain,284.46,283.97,283.35,285.4,89,10000,7.72,200,1678862439,1678904854
1678924465,501,Rain,284.45,283.96,283.89,285.38,89,10000,7.72,200,1678862441,1678904856
1678926498,501,Rain,284.31,283.81,283.89,284.83,89,10000,8.23,190,1678948695,1678991365
1678928402,500,Rain,284.55,284.04,283.89,285.38,88,10000,8.23,190,1678948695,1678991365
1678930038,500,Rain,284.73,284.22,283.89,285.38,87,10000,8.23,200,1678948695,1678991365
1678931625,803,Clouds,284.7,284.18,284.44,285.03,87,10000,8.23,200,1678948695,1678991365
1678933802,803,Clouds,284.85,284.37,283.68,285.58,88,10000,7.72,210,1678948695,1678991365
1678935546,803,Clouds,284.92,284.45,283.68,285.58,88,10000,7.72,210,1678948695,1678991365
1678937038,803,Clouds,285.01,284.5,284.44,285.58,86,10000,9.77,210,1678948695,1678991365
1678938341,803,Clouds,285.01,284.47,284.44,285.58,85,10000,9.77,210,1678948695,1678991365
1678940873,803,Clouds,285.12,284.59,284.52,285.58,85,10000,8.23,220,1678948695,1678991365
1678942510,500,Rain,285.12,284.59,284.52,285.58,85,10000,8.23,220,1678948695,1678991365
1678944054,300,Drizzle,285.14,284.61,284.26,285.6,85,10000,9.77,210,1678948694,1678991364
1678946291,501,Rain,285.01,284.47,284.24,285.58,85,10000,9.77,210,1678948695,1678991365
1678947906,501,Rain,284.91,284.36,284.24,285.38,85,10000,9.77,210,1678948695,1678991365
1678949540,803,Clouds,284.86,284.31,284.21,285.34,85,10000,9.77,210,1678948696,1678991367
1678951438,803,Clouds,285.02,284.48,284.24,285.38,85,10000,9.26,200,1678948695,1678991365
1678953358,803,Clouds,284.93,284.38,284.26,285.4,85,10000,9.26,200,1678948694,1678991364
1678954940,803,Clouds,284.97,284.43,284.21,285.34,85,10000,7.72,200,1678948696,1678991367
1678956870,300,Drizzle,285.43,284.91,284.52,286.14,84,10000,7.72,200,1678948695,1678991365
1678958734,803,Clouds,286.27,285.78,284.8,286.8,82,10000,8.23,200,1678948695,1678991365
1678960366,803,Clouds,286.4,285.95,283.66,287.27,83,10000,8.23,210,1678948694,1678991364
1678962281,803,Clouds,286.38,285.93,284.21,287.27,83,10000,8.23,200,1678948694,1678991364
1678963887,803,Clouds,286.88,286.45,284.21,287.93,82,10000,8.23,210,1678948694,1678991364
1678966118,803,Clouds,286.59,286.16,284.21,287.62,83,10000,8.23,210,1678948694,1678991364
1678967422,803,Clouds,287.04,286.57,285.31,287.6,80,10000,8.75,210,1678948695,1678991365
1678969323,803,Clouds,286.69,286.19,284.76,287.6,80,10000,7.72,210,1678948695,1678991365
1678971510,803,Clouds,287.83,287.34,285.91,288.47,76,10000,7.72,210,1678948695,1678991365
1678973213,803,Clouds,287.86,287.4,285.91,288.36,77,10000,7.2,210,1678948695,1678991365
1678974928,803,Clouds,288.22,287.77,286.47,289.03,76,10000,6.69,200,1678948695,1678991365
1678976941,803,Clouds,288.42,287.93,287.02,289.03,74,10000,6.69,200,1678948695,1678991365
1678978559,803,Clouds,288.79,288.32,286.47,289.58,73,10000,7.2,210,1678948695,1678991365
1678980139,803,Clouds,288.54,288.04,286.44,289.55,73,10000,6.69,210,1678948696,1678991367
1678982082,803,Clouds,288.19,287.66,286.49,289.49,73,10000,6.69,210,1678948694,1678991364
1678984202,803,Clouds,287.81,287.24,286.47,288.36,73,10000,8.23,210,1678948695,1678991365
1678985979,802,Clouds,287.57,286.95,286.49,287.93,72,10000,7.2,200,1678948694,1678991364
1678987587,802,Clouds,287.56,286.94,285.93,288.38,72,10000,7.2,190,1678948694,1678991364
1678989200,802,Clouds,286.99,286.34,285.93,287.54,73,10000,7.2,190,1678948694,1678991364
1678991123,802,Clouds,286.36,285.69,285.38,287.07,75,10000,6.17,200,1678948694,1678991364
1678992729,801,Clouds,285.4,284.64,284.8,285.68,75,10000,6.17,200,1678948695,1678991365
1678994785,801,Clouds,284.57,283.8,283.68,285.58,78,10000,4.63,210,1678948695,1678991365
1678996577,801,Clouds,284.17,283.36,283.7,284.82,78,10000,5.14,200,1678948694,1678991364
1678998175,801,Clouds,284.16,283.35,283.7,284.54,78,10000,5.66,210,1678948694,1678991364
1678999874,801,Clouds,283.97,283.17,283.52,284.8,79,10000,5.66,210,1678948695,1678991365
1679001682,801,Clouds,283.84,283.05,283.33,284.47,80,10000,6.17,210,1678948695,1678991365
1679003999,801,Clouds,283.65,282.84,283.35,284.26,80,10000,6.17,210,1678948694,1678991364
1679005378,801,Clouds,283.45,282.68,283.16,284.24,82,10000,6.17,210,1678948695,1678991365
1679007185,801,Clouds,283.03,280.18,282.36,284.24,84,10000,6.17,210,1678948695,1678991365
1679008884,801,Clouds,282.84,279.63,281.42,284.24,85,10000,7.2,200,1678948695,1678991365
1679010807,801,Clouds,283.12,279.99,281.42,284.27,83,10000,7.2,200,1678948695,1678991365
1679012402,801,Clouds,282.88,280.16,281.42,284.24,86,10000,5.66,210,1679034950,1679077875
1679014309,801,Clouds,283.22,282.5,281.43,284.85,85,10000,5.66,210,1679034949,1679077874
1679016602,801,Clouds,283.25,282.48,281.42,284.83,83,10000,5.66,210,1679034950,1679077875
1679018150,802,Clouds,282.92,280.21,280.52,284.83,84,10000,5.66,210,1679034950,1679077875
1679020202,803,Clouds,282.62,279.83,281.42,283.69,85,10000,5.66,200,1679034950,1679077875
1679021738,803,Clouds,282.92,280.21,282.22,283.72,84,10000,5.66,200,1679034950,1679077875
1679023675,803,Clouds,282.59,280.19,280.87,283.72,85,10000,4.63,200,1679034950,1679077875
1679025572,802,Clouds,282.35,279.89,280.88,283.71,84,10000,4.63,200,1679034949,1679077874
1679027221,803,Clouds,282.48,279.66,281.42,283.72,84,10000,5.66,210,1679034950,1679077875
1679028774,803,Clouds,282.33,279.47,281.27,283.74,86,10000,5.66,210,1679034949,1679077874
1679030936,803,Clouds,282.38,280.68,281.25,283.72,87,10000,3.09,190,1679034950,1679077875
1679032586,803,Clouds,282.66,280.74,281.42,283.69,88,10000,3.6,140,1679034949,1679077875
1679034209,803,Clouds,282.53,280.11,281.42,283.69,91,10000,4.63,140,1679034950,1679077875
1679036104,803,Clouds,282.77,280.88,281.42,283.72,89,10000,3.6,140,1679034950,1679077875
1679037711,803,Clouds,282.79,280.65,282.24,283.71,86,10000,4.12,140,1679034949,1679077874
1679039884,803,Clouds,283.26,282.52,282.77,283.72,84,10000,3.09,140,1679034950,1679077875
1679041591,803,Clouds,283.93,283.31,283.33,284.52,86,10000,3.09,130,1679034950,1679077875
1679043424,803,Clouds,284.33,283.72,283.91,284.85,85,10000,5.66,150,1679034949,1679077874
1679045285,500,Rain,284.79,284.2,284.03,285.68,84,10000,5.66,140,1679034950,1679077875
1679046966,500,Rain,284.79,284.18,284.03,285.68,83,10000,5.14,140,1679034950,1679077875
1679048622,520,Rain,284.9,284.3,284.05,285.7,83,10000,6.17,140,1679034949,1679077874
1679050488,520,Rain,284.75,284.16,283.52,285.68,84,7000,5.14,140,1679034950,1679077875
1679052496,501,Rain,284.61,284.03,284.24,284.83,85,10000,3.6,150,1679034950,1679077875
1679054285,500,Rain,284.61,284.03,284.24,284.83,85,10000,3.6,150,1679034950,1679077875
1679056109,520,Rain,284.74,284.2,283.52,285.68,86,9000,4.63,130,1679034950,1679077875
1679057448,803,Clouds,285.02,284.53,283.52,285.69,87,9000,4.63,140,1679034950,1679077875
1679059706,803,Clouds,285.44,284.97,283.47,286.8,86,9000,5.66,140,1679034950,1679077875
1679061299,803,Clouds,285.6,285.12,283.47,286.8,85,9000,5.36,140,1679034950,1679077875
1679062929,803,Clouds,285.43,284.93,283.49,286.7,85,10000,5.66,140,1679034949,1679077874
1679064855,803,Clouds,285.8,285.29,284.52,286.68,83,10000,5.14,130,1679034950,1679077875
1679066461,500,Rain,285.37,284.81,284.03,286.68,83,9000,5.14,180,1679034950,1679077875
1679068701,803,Clouds,285.53,284.99,284.03,286.68,83,9000,5.14,180,1679034950,1679077875
1679070311,803,Clouds,285.67,285.14,284.03,286.8,83,9000,5.14,190,1679034950,1679077875
1679071915,803,Clouds,285.86,285.35,284.03,286.8,83,10000,5.14,190,1679034950,1679077875
1679074146,803,Clouds,285.64,285.11,283.54,286.71,83,10000,5.14,140,1679034949,1679077874
1679075767,803,Clouds,285.37,284.81,284.05,286.7,83,10000,5.14,210,1679034949,1679077874
1679077707,803,Clouds,285.01,284.42,284.27,285.69,83,10000,4.12,150,1679034950,1679077875
1679079299,803,Clouds,284.86,284.25,284.24,285.68,83,10000,4.12,190,1679034950,1679077875
1679080900,803,Clouds,284.39,283.82,283.52,285.38,86,10000,3.6,210,1679034950,1679077875
1679082774,803,Clouds,283.82,283.27,283.52,284.24,89,10000,3.6,210,1679034950,1679077875
1679084776,802,Clouds,283.9,283.3,283.35,284.29,87,10000,3.6,200,1679034949,1679077874
1679086370,803,Clouds,283.38,282.78,282.54,284.26,89,10000,3.6,200,1679034949,1679077874
1679088140,803,Clouds,283.5,282.89,282.73,284.23,88,10000,1.54,0,1679034951,1679077876
1679089882,803,Clouds,283.32,282.69,282.79,283.74,88,10000,1.54,0,1679034949,1679077874
1679091826,803,Clouds,283.32,282.74,281.54,284.85,90,6000,3.6,190,1679034949,1679077874
1679093476,802,Clouds,283.19,282.55,282.79,283.74,88,10000,3.6,190,1679034949,1679077874
1679095750,803,Clouds,282.46,281.49,280.14,283.72,90,8000,2.06,110,1679034950,1679077875
1679097029,803,Clouds,282.73,282.28,281.27,283.74,90,9000,1.54,0,1679034949,1679077874
1679098990,803,Clouds,282.67,281.36,280.14,284.27,92,9000,2.57,160,1679121204,1679164384
1679100936,803,Clouds,282.82,282.38,281.25,283.72,92,8000,1.54,0,1679121204,1679164384
1679102406,803,Clouds,282.81,281.9,281.25,283.72,92,8000,2.06,170,1679121204,1679164384
1679104552,803,Clouds,282.81,281.9,281.25,283.72,92,8000,2.06,210,1679121204,1679164384
1679106049,803,Clouds,283.19,282.57,282.54,283.74,89,8000,2.06,180,1679121203,1679164383
1679107940,803,Clouds,282.94,282.05,282.18,283.68,90,10000,2.06,180,1679121205,1679164386
1679109969,803,Clouds,282.56,281.23,282.22,283.13,91,10000,2.57,240,1679121204,1679164384
1679111780,803,Clouds,282.58,281.25,282.24,282.93,91,10000,2.57,240,1679121203,1679164383
1679113685,803,Clouds,282.56,281.61,282.02,282.91,91,10000,2.06,220,1679121204,1679164384
1679115025,803,Clouds,282.48,281.99,281.47,282.8,90,10000,1.54,220,1679121204,1679164384
1679116934,803,Clouds,282.16,281.63,280.93,282.54,90,10000,1.54,220,1679121203,1679164383
1679118847,803,Clouds,281.96,281.4,280.93,282.54,90,10000,1.54,0,1679121203,1679164383
1679120795,803,Clouds,281.2,279.26,280.57,281.71,92,10000,3.09,200,1679121203,1679164383
1679122401,803,Clouds,281.82,280.01,280.57,283.18,88,10000,3.09,200,1679121203,1679164383
1679124485,803,Clouds,281.08,278.55,280.55,281.68,92,10000,4.12,200,1679121204,1679164384
1679125924,803,Clouds,282.13,279.84,280.69,283.16,89,10000,4.12,200,1679121204,1679164384
1679127827,803,Clouds,282.44,280.76,280.57,283.74,89,10000,3.09,210,1679121203,1679164383
1679129418,803,Clouds,283.79,283.23,283.49,284.26,89,10000,3.09,210,1679121203,1679164383
1679131648,803,Clouds,285.14,284.51,284.54,285.6,81,10000,4.12,220,1679121203,1679164383
1679133139,803,Clouds,285.25,284.6,284.48,285.66,80,10000,4.12,220,1679121205,1679164386
1679135402,300,Drizzle,285.3,284.69,284.52,285.69,81,10000,5.66,230,1679121204,1679164384
1679137074,300,Drizzle,285.26,284.67,284.54,285.6,82,10000,5.66,230,1679121203,1679164383
1679138677,300,Drizzle,285.08,284.57,284.54,285.71,86,4000,5.14,240,1679121203,1679164383
1679140757,300,Drizzle,284.84,284.28,284.03,285.55,85,9000,5.14,240,1679121204,1679164384
1679142137,803,Clouds,283.94,283.35,283.47,285.14,87,2500,5.66,260,1679121204,1679164384
1679144156,501,Rain,282.87,279.27,282.36,283.69,89,10000,8.75,300,1679121204,1679164384
1679145932,501,Rain,282.7,279.18,282.25,283.16,88,10000,8.23,300,1679121204,1679164384
1679147828,803,Clouds,282.79,279.34,282.36,283.16,86,10000,8.05,300,1679121204,1679164384
1679149714,803,Clouds,282.74,279.1,282.22,283.16,82,10000,8.75,300,1679121204,1679164384
1679151485,803,Clouds,283.5,282.6,283.13,283.72,77,9000,7.2,300,1679121204,1679164384
1679152888,803,Clouds,282.86,279.14,282.52,283.16,79,10000,9.26,290,1679121204,1679164384
1679154863,803,Clouds,282.88,279.69,282.38,283.49,78,10000,7.2,300,1679121203,1679164383
1679156511,802,Clouds,283.76,282.65,283.13,284.03,68,10000,8.23,300,1679121204,1679164384
1679158809,801,Clouds,283.29,282.11,283.16,283.68,67,10000,10.29,310,1679121204,1679164384
1679160357,801,Clouds,282.68,278.9,282.38,282.93,69,10000,9.26,300,1679121203,1679164383
1679162302,801,Clouds,282.2,278.81,281.25,283.16,72,10000,7.2,290,1679121204,1679164384
1679163908,801,Clouds,281.63,277.78,280.16,282.62,72,10000,8.23,300,1679121203,1679164383
1679165534,801,Clouds,280.96,277.21,280.16,281.7,72,10000,7.2,290,1679121203,1679164383
1679167802,801,Clouds,280.4,276.49,278.68,281.49,75,10000,7.2,280,1679121204,1679164384
1679169083,801,Clouds,280.11,276.12,278.7,280.96,76,10000,7.2,280,1679121203,1679164383
1679171343,801,Clouds,280.04,276.03,279.54,280.4,79,10000,7.2,280,1679121203,1679164383
1679172962,801,Clouds,279.71,275.6,278.49,280.4,82,10000,7.2,280,1679121203,1679164383
1679174283,801,Clouds,279.46,275.64,278.47,280.38,83,10000,6.17,280,1679121204,1679164384
1679176520,801,Clouds,279.26,275.39,278.49,280.38,84,10000,6.17,270,1679121203,1679164383
1679178169,801,Clouds,279.15,275.25,278.47,280.36,84,10000,6.17,270,1679121204,1679164384
1679180130,801,Clouds,279.2,275.31,277.36,279.83,85,10000,6.17,270,1679121204,1679164384
1679182065,801,Clouds,278.45,274.36,277.38,279.82,87,10000,6.17,280,1679121203,1679164383
1679183994,801,Clouds,278.38,274.07,277.38,278.74,85,10000,6.69,270,1679121203,1679164383
1679185663,801,Clouds,278,273.58,276.7,279.26,85,10000,6.71,270,1679207457,1679250892
1679187486,801,Clouds,277.8,273.98,276.68,278.69,84,10000,5.14,260,1679207458,1679250894
1679188930,801,Clouds,277.8,273.75,276.68,278.69,81,10000,5.66,260,1679207458,1679250894
1679190715,801,Clouds,277.53,272.97,276.25,278.69,81,10000,6.71,270,1679207458,1679250894
1679192455,802,Clouds,277.42,272.65,276.27,278.71,80,10000,7.2,270,1679207457,1679250892
1679194706,803,Clouds,277.4,272.81,276.25,277.91,79,10000,6.71,270,1679207458,1679250894
1679196603,802,Clouds,277.49,273.35,276.25,278.36,78,10000,5.66,270,1679207458,1679250894
1679197919,801,Clouds,277.4,273.24,276.25,277.91,78,10000,5.66,270,1679207458,1679250894
1679199981,801,Clouds,276.96,272.93,275.68,278.69,80,10000,5.14,260,1679207458,1679250894
1679201647,801,Clouds,277.15,273.17,275.68,277.8,79,10000,5.14,260,1679207458,1679250894
1679203411,801,Clouds,276.78,272.7,275.16,278.15,80,10000,5.14,270,1679207457,1679250892
1679205433,801,Clouds,276.78,272.97,275.16,277.82,80,10000,4.63,240,1679207457,1679250892
1679207285,801,Clouds,276.45,272.56,275.14,277.58,81,10000,4.63,260,1679207458,1679250894
1679208720,801,Clouds,276.45,272.56,275.14,277.58,81,10000,4.63,240,1679207458,1679250894
1679210539,801,Clouds,276.77,273.24,275.11,277.56,79,10000,4.12,260,1679207459,1679250895
1679212542,801,Clouds,277.21,273.78,275.7,279.26,79,10000,4.12,220,1679207457,1679250892
1679214148,802,Clouds,277.83,274.86,276.27,279.82,77,10000,3.6,250,1679207457,1679250892
1679216071,803,Clouds,278.87,276.13,276.27,280.38,75,10000,3.6,240,1679207457,1679250892
1679217687,803,Clouds,280.3,277.34,279.52,281.47,70,10000,4.63,250,1679207458,1679250894
1679219911,803,Clouds,281.07,278.81,279.7,282.6,67,10000,3.6,240,1679207457,1679250892
1679221530,803,Clouds,281.4,278.71,280.54,283.15,67,10000,4.63,220,1679207457,1679250892
1679223148,803,Clouds,281.45,278.77,280.52,283.13,66,10000,4.63,220,1679207458,1679250894
1679225054,803,Clouds,281.31,278.83,280.16,282.6,67,10000,4.12,250,1679207457,1679250892
1679226990,500,Rain,282.05,279.74,280.7,283.15,65,10000,4.12,250,1679207457,1679250892
1679228927,803,Clouds,282.74,280.17,281.27,284.05,63,10000,5.14,230,1679207457,1679250892
1679230542,500,Rain,282.59,279.99,281.27,284.05,62,10000,5.14,230,1679207457,1679250892
1679232202,500,Rain,282.33,279.66,281.52,282.91,64,10000,5.14,220,1679207458,1679250894
1679233683,500,Rain,282.4,279.75,281.52,283.47,65,10000,5.14,220,1679207458,1679250894
1679235822,500,Rain,282.12,278.86,281.52,282.91,67,10000,6.69,220,1679207458,1679250894
1679237812,500,Rain,281.86,278.53,281.47,282.25,69,10000,6.69,220,1679207458,1679250894
1679239805,500,Rain,281.27,278.33,280.52,281.8,74,10000,5.14,210,1679207458,1679250894
1679241361,500,Rain,281.03,278.03,280.36,281.8,77,9000,5.14,210,1679207458,1679250894
1679243278,803,Clouds,280.64,278.28,279.54,281.27,82,9000,3.6,220,1679207457,1679250892
1679244879,803,Clouds,280.52,278.44,279.54,281.27,85,10000,3.09,220,1679207457,1679250892
1679246568,500,Rain,280.71,278.37,280.55,280.94,86,10000,3.6,220,1679207458,1679250894
1679248488,803,Clouds,280.43,278.03,279.54,280.96,88,9000,3.6,220,1679207457,1679250892
1679250475,803,Clouds,281.17,277.48,280.96,281.7,88,10000,7.2,210,1679207457,1679250892
1679252087,803,Clouds,281.12,277.42,280.52,281.8,89,9000,7.2,210,1679207458,1679250894
1679253699,803,Clouds,281.83,277.91,281.47,282.36,90,7000,8.75,210,1679207458,1679250894
1679255947,803,Clouds,282.31,278.54,281.54,283.18,89,10000,8.75,210,1679207457,1679250892
1679257253,803,Clouds,283.07,279.66,282.02,283.72,87,10000,8.23,200,1679207458,1679250894
1679259163,803,Clouds,283.7,283.06,282.04,284.49,86,10000,8.23,200,1679207457,1679250892
1679261285,803,Clouds,284.19,283.62,282.52,285.03,87,8000,7.72,210,1679207458,1679250894
1679263202,803,Clouds,284.46,283.89,283.52,285.03,86,10000,7.72,210,1679207458,1679250894
1679264439,803,Clouds,284.53,284.02,283.52,285.14,88,10000,9.26,210,1679207458,1679250894
1679265996,803,Clouds,284.79,284.28,283.68,285.14,87,10000,9.26,210,1679207458,1679250894
1679268114,803,Clouds,284.88,284.35,284.52,285.14,86,10000,7.2,220,1679207458,1679250894
1679270286,803,Clouds,284.98,284.49,284.52,285.58,87,10000,7.2,220,1679293712,1679337403
1679272202,803,Clouds,284.87,284.37,284.03,285.91,87,10000,6.69,220,1679293712,1679337403
1679273694,803,Clouds,284.87,284.42,284.03,285.91,89,10000,6.69,220,1679293712,1679337403
1679275660,803,Clouds,284.88,284.46,284.05,285.93,90,10000,6.69,220,1679293711,1679337402
1679277590,310,Drizzle,284.95,284.48,284.03,285.58,88,10000,6.69,220,1679293712,1679337403
1679279183,500,Rain,285,284.59,284.05,286.49,90,10000,7.2,220,1679293711,1679337402
1679280802,803,Clouds,285.3,284.84,284.03,286.14,87,10000,7.2,220,1679293712,1679337403
1679282707,803,Clouds,285.49,285.05,284.52,286.14,87,10000,6.17,220,1679293712,1679337403
1679284339,803,Clouds,285.33,284.85,284.48,285.66,86,10000,6.17,220,1679293713,1679337404
1679286597,803,Clouds,285.27,284.78,284.54,285.71,86,10000,5.66,220,1679293711,1679337402
1679288402,803,Clouds,284.98,284.49,284.52,285.91,87,10000,5.66,220,1679293712,1679337403
1679290167,803,Clouds,284.65,284.13,284.29,285.38,87,10000,7.2,220,1679293711,1679337402
1679291456,500,Rain,284.58,284.08,284.29,285.05,88,10000,7.2,220,1679293711,1679337402
1679293620,502,Rain,284.43,283.91,283.69,285.37,88,10000,5.14,220,1679293711,1679337402
1679295485,803,Clouds,284.32,283.82,283.68,285.36,89,10000,5.14,220,1679293712,1679337403
1679297084,803,Clouds,284.31,283.81,283.52,285.03,89,10000,4.63,220,1679293712,1679337403
1679299200,803,Clouds,284.49,284.03,283.52,285.38,90,10000,4.63,220,1679293712,1679337403
1679300504,803,Clouds,284.74,284.28,284.03,285.38,89,10000,6.17,220,1679293712,1679337403
1679302415,803,Clouds,285.27,284.81,284.03,286.14,87,10000,6.17,220,1679293712,1679337403
1679304337,803,Clouds,285.97,285.5,285.16,286.71,84,10000,6.17,220,1679293711,1679337402
1679306263,803,Clouds,286.46,285.99,285.16,287.93,82,10000,6.69,220,1679293711,1679337402
1679308192,803,Clouds,286.73,286.23,285.16,287.79,80,10000,7.2,220,1679293711,1679337402
1679309553,803,Clouds,287.4,286.89,286.52,288.47,77,10000,7.72,220,1679293712,1679337403
1679311799,803,Clouds,287.34,286.77,286.54,287.93,75,10000,7.72,220,1679293711,1679337402
1679313139,500,Rain,287.47,286.92,286.52,287.91,75,10000,6.69,210,1679293712,1679337403
1679315385,803,Clouds,287.73,287.2,287.54,287.93,75,10000,5.14,210,1679293711,1679337402
1679317039,803,Clouds,287.79,287.24,287.52,288.36,74,10000,6.17,210,1679293712,1679337403
1679318650,803,Clouds,288.72,288.21,287.52,289.44,72,10000,7.2,210,1679293712,1679337403
1679320586,803,Clouds,289.07,288.55,287.58,290.14,70,10000,6.69,210,1679293712,1679337403
1679322588,803,Clouds,288.64,288.1,287.58,289.58,71,10000,5.66,200,1679293712,1679337403
1679324187,803,Clouds,288.56,288.04,287.52,289.03,72,10000,4.63,200,1679293712,1679337403
1679326167,803,Clouds,288.03,287.51,287.02,288.47,74,10000,5.14,200,1679293712,1679337403
1679327819,803,Clouds,288.03,287.53,287.02,288.47,75,10000,6.69,210,1679293712,1679337403
1679329620,803,Clouds,287.74,287.21,286.48,288.48,75,10000,6.69,220,1679293711,1679337402
1679331471,803,Clouds,287.51,286.93,286.47,287.91,74,10000,5.14,210,1679293712,1679337403
1679332557,500,Rain,287.44,286.86,286.47,287.8,74,10000,5.14,210,1679293712,1679337403
1679335005,803,Clouds,286.63,286.04,285.58,287.36,77,10000,4.12,210,1679293712,1679337403
1679336695,803,Clouds,286.57,286,285.36,287.05,78,10000,4.12,180,1679293712,1679337403
1679338308,803,Clouds,286.32,285.78,285.36,286.8,80,10000,4.12,200,1679293712,1679337403
1679340234,803,Clouds,285.91,285.36,285.03,286.52,81,10000,6.17,180,1679293712,1679337403
1679342300,803,Clouds,285,284.43,284.47,285.68,84,10000,6.17,180,1679293712,1679337403
1679343789,500,Rain,284.93,284.41,284.49,285.4,86,10000,6.69,180,1679293711,1679337402
1679345540,803,Clouds,284.74,284.23,284.44,285.11,87,10000,6.69,180,1679293713,1679337404
1679347339,803,Clouds,285.26,284.69,284.52,285.94,83,10000,7.2,190,1679293712,1679337403
1679349047,501,Rain,285.19,284.59,284.52,285.69,82,10000,7.2,190,1679293712,1679337403
1679350979,501,Rain,285,284.41,284.05,285.6,83,10000,6.17,200,1679293711,1679337402
1679352956,803,Clouds,284.9,284.3,284.03,285.38,83,10000,6.17,210,1679293712,1679337403
1679354539,803,Clouds,284.67,283.99,283.64,285.34,81,10000,6.17,200,1679293713,1679337404
1679356555,803,Clouds,284.26,283.57,283.49,285.05,82,10000,6.17,200,1679293711,1679337402
1679358174,803,Clouds,284.2,283.5,283.49,285.05,82,10000,5.66,190,1679379965,1679423910
1679360122,802,Clouds,283.99,283.24,283.33,284.83,81,10000,5.66,190,1679379966,1679423912
1679362057,803,Clouds,284.15,283.45,283.35,284.85,82,10000,4.63,210,1679379965,1679423910
1679363978,803,Clouds,283.93,283.23,283.35,284.54,83,10000,4.63,210,1679379965,1679423910
1679365273,803,Clouds,283.97,283.3,283.33,284.52,84,10000,4.63,200,1679379966,1679423912
1679367198,803,Clouds,283.78,283.12,283.33,284.27,85,10000,4.63,200,1679379966,1679423912
1679369402,803,Clouds,283.64,282.99,283.33,284.27,86,10000,4.63,200,1679379966,1679423912
1679371032,803,Clouds,283.11,280.83,282.36,284.27,87,10000,4.63,200,1679379966,1679423912
1679372945,803,Clouds,283.09,281.27,282.38,283.74,88,10000,3.6,190,1679379965,1679423910
1679374554,803,Clouds,283.08,281.26,282.36,283.72,89,10000,3.6,190,1679379966,1679423912
1679376162,803,Clouds,282.98,281.13,282.22,283.72,89,10000,3.6,200,1679379966,1679423912
1679378068,803,Clouds,283.49,282.88,282.93,283.74,88,10000,3.6,200,1679379965,1679423910
1679379991,803,Clouds,283.56,282.95,283.38,283.74,88,10000,7.2,220,1679379965,1679423910
1679381909,803,Clouds,283.41,282.87,283.18,283.71,91,10000,7.2,220,1679379965,1679423910
1679383802,803,Clouds,283.33,282.73,282.68,283.72,89,10000,6.17,240,1679379966,1679423912
1679385139,803,Clouds,283.48,282.84,282.64,283.89,87,10000,6.17,240,1679379967,1679423913
1679387141,803,Clouds,283.38,282.73,282.68,283.92,87,10000,8.23,240,1679379966,1679423912
1679388608,803,Clouds,283.66,282.99,283.33,284.03,85,10000,5.81,243,1679379966,1679423912
1679390516,803,Clouds,284.04,283.33,283.49,284.6,82,10000,8.23,230,1679379965,1679423910
1679392430,803,Clouds,284.65,283.97,283.49,285.16,81,10000,6.69,230,1679379965,1679423910
1679394276,803,Clouds,285.08,284.31,284.03,285.58,76,10000,7.2,230,1679379966,1679423912
1679395977,300,Drizzle,285.23,284.53,283.68,286.25,78,10000,7.72,220,1679379966,1679423912
1679398167,803,Clouds,285.52,284.8,284.03,286.14,76,10000,8.75,220,1679379966,1679423912
1679399513,803,Clouds,285.73,284.98,284.68,286.8,74,10000,7.72,230,1679379966,1679423912
1679401237,803,Clouds,285.78,284.98,285.14,286.25,72,10000,8.75,210,1679379966,1679423912
1679403372,803,Clouds,285.99,285.24,285.52,286.25,73,10000,6.17,220,1679379966,1679423912
1679404939,803,Clouds,285.81,285.06,285.48,286.22,74,10000,9.26,220,1679379967,1679423913
1679406980,803,Clouds,285.92,285.11,285.52,286.14,71,10000,8.75,220,1679379966,1679423912
1679408606,803,Clouds,286.14,285.32,285.52,286.8,70,10000,8.23,220,1679379966,1679423912
1679410537,501,Rain,285.71,284.9,284.7,286.16,72,10000,7.72,210,1679379965,1679423910
